x	xend	y	yend	key	showSelected1
-187.145833333333	-192.645833333333	-9.65	-9.35	100 98	61
-175.145833333333	-192.645833333333	-9.65	-9.35	101 98	61
-182.145833333333	-169.645833333333	-11.65	-11.35	102 66	61
-157.145833333333	-169.645833333333	-11.65	-11.35	103 66	61
-188.145833333333	-182.145833333333	-12.65	-12.35	104 102	61
-176.145833333333	-182.145833333333	-12.65	-12.35	105 102	61
-223.145833333333	-217.145833333333	-10.65	-10.35	106 80	61
-211.145833333333	-217.145833333333	-10.65	-10.35	107 80	61
-11.0416666666667	1.20833333333333	-4.65	-4.35	108 87	61
0.958333333333329	1.20833333333333	-4.65	-4.35	109 87	61
-163.145833333333	-157.145833333333	-12.65	-12.35	110 103	61
-151.145833333333	-157.145833333333	-12.65	-12.35	111 103	61
22.0208333333333	12.9583333333333	-5.65	-5.35	112 96	61
34.0208333333333	12.9583333333333	-5.65	-5.35	113 96	61
-251.145833333333	-223.645833333333	-9.65	-9.35	114 78	61
-235.145833333333	-223.645833333333	-9.65	-9.35	115 78	61
-259.145833333333	-251.145833333333	-10.65	-10.35	116 114	61
-243.145833333333	-251.145833333333	-10.65	-10.35	117 114	61
-249.145833333333	-243.145833333333	-11.65	-11.35	118 117	61
-237.145833333333	-243.145833333333	-11.65	-11.35	119 117	61
-9	0	-0.65	-0.35	2 1	62
9	0	-0.65	-0.35	3 1	62
-20.75	-9	-1.65	-1.35	4 2	62
-8.75	-9	-1.65	-1.35	5 2	62
-72.375	-20.75	-2.65	-2.35	6 4	62
-53.375	-20.75	-2.65	-2.35	7 4	62
6.25	9	-1.65	-1.35	8 3	62
23.25	9	-1.65	-1.35	9 3	62
-64.7916666666667	-53.375	-3.65	-3.35	10 7	62
-49.7916666666667	-53.375	-3.65	-3.35	11 7	62
-104.791666666667	-72.375	-3.65	-3.35	12 6	62
-82.7916666666667	-72.375	-3.65	-3.35	13 6	62
-127.166666666667	-104.791666666667	-4.65	-4.35	14 12	62
-110.166666666667	-104.791666666667	-4.65	-4.35	15 12	62
-135.972222222222	-110.166666666667	-5.65	-5.35	16 15	62
-118.972222222222	-110.166666666667	-5.65	-5.35	17 15	62
-69.1666666666667	-64.7916666666667	-4.65	-4.35	18 10	62
-54.1666666666667	-64.7916666666667	-4.65	-4.35	19 10	62
17.625	6.25	-2.65	-2.35	20 8	62
36.625	6.25	-2.65	-2.35	21 8	62
-171.972222222222	-127.166666666667	-5.65	-5.35	22 14	62
-154.972222222222	-127.166666666667	-5.65	-5.35	23 14	62
-30.375	-8.75	-2.65	-2.35	24 5	62
-7.37500000000001	-8.75	-2.65	-2.35	25 5	62
16.2083333333333	17.625	-3.65	-3.35	26 20	62
30.2083333333333	17.625	-3.65	-3.35	27 20	62
-136.888888888889	-135.972222222222	-6.65	-6.35	28 16	62
-122.888888888889	-135.972222222222	-6.65	-6.35	29 16	62
-144.888888888889	-136.888888888889	-7.65	-7.35	30 28	62
-128.888888888889	-136.888888888889	-7.65	-7.35	31 28	62
-39.1666666666667	-49.7916666666667	-4.65	-4.35	32 11	62
-24.1666666666667	-49.7916666666667	-4.65	-4.35	33 11	62
-153.638888888889	-144.888888888889	-8.65	-8.35	34 30	62
-138.638888888889	-144.888888888889	-8.65	-8.35	35 30	62
-154.138888888889	-153.638888888889	-9.65	-9.35	36 34	62
-140.138888888889	-153.638888888889	-9.65	-9.35	37 34	62
48.2083333333333	36.625	-3.65	-3.35	38 21	62
65.2083333333333	36.625	-3.65	-3.35	39 21	62
-126.638888888889	-128.888888888889	-8.65	-8.35	40 31	62
-114.638888888889	-128.888888888889	-8.65	-8.35	41 31	62
-24.9722222222222	-39.1666666666667	-5.65	-5.35	42 32	62
-6.97222222222223	-39.1666666666667	-5.65	-5.35	43 32	62
-78.9722222222223	-69.1666666666667	-5.65	-5.35	44 18	62
-66.9722222222223	-69.1666666666667	-5.65	-5.35	45 18	62
-84.8888888888889	-78.9722222222223	-6.65	-6.35	46 44	62
-70.8888888888889	-78.9722222222223	-6.65	-6.35	47 44	62
42.9583333333333	48.2083333333333	-4.65	-4.35	48 38	62
60.9583333333333	48.2083333333333	-4.65	-4.35	49 38	62
34.0277777777778	42.9583333333333	-5.65	-5.35	50 48	62
51.0277777777778	42.9583333333333	-5.65	-5.35	51 48	62
48.625	23.25	-2.65	-2.35	52 9	62
60.625	23.25	-2.65	-2.35	53 9	62
-54.9722222222222	-54.1666666666667	-5.65	-5.35	54 19	62
-42.9722222222222	-54.1666666666667	-5.65	-5.35	55 19	62
-165.888888888889	-154.972222222222	-6.65	-6.35	56 23	62
-150.888888888889	-154.972222222222	-6.65	-6.35	57 23	62
-37.7916666666667	-30.375	-3.65	-3.35	58 24	62
-25.7916666666667	-30.375	-3.65	-3.35	59 24	62
-198.888888888889	-171.972222222222	-6.65	-6.35	60 22	62
-180.888888888889	-171.972222222222	-6.65	-6.35	61 22	62
27.0277777777778	34.0277777777778	-6.65	-6.35	62 50	62
41.0277777777778	34.0277777777778	-6.65	-6.35	63 50	62
-96.1666666666667	-82.7916666666667	-4.65	-4.35	64 13	62
-84.1666666666667	-82.7916666666667	-4.65	-4.35	65 13	62
-162.638888888889	-154.138888888889	-10.65	-10.35	66 36	62
-145.638888888889	-154.138888888889	-10.65	-10.35	67 36	62
-58.8888888888889	-66.9722222222223	-6.65	-6.35	68 45	62
-46.8888888888889	-66.9722222222223	-6.65	-6.35	69 45	62
-90.8888888888889	-84.8888888888889	-7.65	-7.35	70 46	62
-78.8888888888889	-84.8888888888889	-7.65	-7.35	71 46	62
-30.9722222222222	-24.9722222222222	-6.65	-6.35	72 42	62
-18.9722222222222	-24.9722222222222	-6.65	-6.35	73 42	62
63.0277777777778	60.9583333333333	-5.65	-5.35	74 49	62
75.0277777777778	60.9583333333333	-5.65	-5.35	75 49	62
-207.388888888889	-198.888888888889	-7.65	-7.35	76 60	62
-190.388888888889	-198.888888888889	-7.65	-7.35	77 60	62
-216.638888888889	-207.388888888889	-8.65	-8.35	78 76	62
-202.638888888889	-207.388888888889	-8.65	-8.35	79 76	62
-210.138888888889	-202.638888888889	-9.65	-9.35	80 79	62
-192.138888888889	-202.638888888889	-9.65	-9.35	81 79	62
-104.972222222222	-84.1666666666667	-5.65	-5.35	82 65	62
-90.9722222222222	-84.1666666666667	-5.65	-5.35	83 65	62
21.0277777777778	27.0277777777778	-7.65	-7.35	84 62	62
33.0277777777778	27.0277777777778	-7.65	-7.35	85 62	62
-13.7916666666667	-7.37500000000001	-3.65	-3.35	86 25	62
1.20833333333333	-7.37500000000001	-3.65	-3.35	87 25	62
-110.888888888889	-104.972222222222	-6.65	-6.35	88 82	62
-98.8888888888889	-104.972222222222	-6.65	-6.35	89 82	62
-172.388888888889	-165.888888888889	-7.65	-7.35	90 56	62
-159.388888888889	-165.888888888889	-7.65	-7.35	91 56	62
72.9583333333333	65.2083333333333	-4.65	-4.35	92 39	62
84.9583333333333	65.2083333333333	-4.65	-4.35	93 39	62
5.02777777777777	-24.1666666666667	-5.65	-5.35	94 33	62
17.0277777777778	-24.1666666666667	-5.65	-5.35	95 33	62
12.9583333333333	30.2083333333333	-4.65	-4.35	96 27	62
24.9583333333333	30.2083333333333	-4.65	-4.35	97 27	62
-185.638888888889	-172.388888888889	-8.65	-8.35	98 90	62
-168.638888888889	-172.388888888889	-8.65	-8.35	99 90	62
-180.138888888889	-185.638888888889	-9.65	-9.35	100 98	62
-168.138888888889	-185.638888888889	-9.65	-9.35	101 98	62
-175.138888888889	-162.638888888889	-11.65	-11.35	102 66	62
-150.138888888889	-162.638888888889	-11.65	-11.35	103 66	62
-181.138888888889	-175.138888888889	-12.65	-12.35	104 102	62
-169.138888888889	-175.138888888889	-12.65	-12.35	105 102	62
-216.138888888889	-210.138888888889	-10.65	-10.35	106 80	62
-204.138888888889	-210.138888888889	-10.65	-10.35	107 80	62
-11.0416666666667	1.20833333333333	-4.65	-4.35	108 87	62
0.958333333333329	1.20833333333333	-4.65	-4.35	109 87	62
-156.138888888889	-150.138888888889	-12.65	-12.35	110 103	62
-144.138888888889	-150.138888888889	-12.65	-12.35	111 103	62
-244.138888888889	-216.638888888889	-9.65	-9.35	114 78	62
-228.138888888889	-216.638888888889	-9.65	-9.35	115 78	62
-252.138888888889	-244.138888888889	-10.65	-10.35	116 114	62
-236.138888888889	-244.138888888889	-10.65	-10.35	117 114	62
-242.138888888889	-236.138888888889	-11.65	-11.35	118 117	62
-230.138888888889	-236.138888888889	-11.65	-11.35	119 117	62
-9	0	-0.65	-0.35	2 1	63
9	0	-0.65	-0.35	3 1	63
-20.75	-9	-1.65	-1.35	4 2	63
-8.75	-9	-1.65	-1.35	5 2	63
-72.375	-20.75	-2.65	-2.35	6 4	63
-53.375	-20.75	-2.65	-2.35	7 4	63
6.25	9	-1.65	-1.35	8 3	63
23.25	9	-1.65	-1.35	9 3	63
-64.7916666666667	-53.375	-3.65	-3.35	10 7	63
-49.7916666666667	-53.375	-3.65	-3.35	11 7	63
-104.791666666667	-72.375	-3.65	-3.35	12 6	63
-82.7916666666667	-72.375	-3.65	-3.35	13 6	63
-127.166666666667	-104.791666666667	-4.65	-4.35	14 12	63
-110.166666666667	-104.791666666667	-4.65	-4.35	15 12	63
-135.972222222222	-110.166666666667	-5.65	-5.35	16 15	63
-118.972222222222	-110.166666666667	-5.65	-5.35	17 15	63
-69.1666666666667	-64.7916666666667	-4.65	-4.35	18 10	63
-54.1666666666667	-64.7916666666667	-4.65	-4.35	19 10	63
17.625	6.25	-2.65	-2.35	20 8	63
36.625	6.25	-2.65	-2.35	21 8	63
-171.972222222222	-127.166666666667	-5.65	-5.35	22 14	63
-154.972222222222	-127.166666666667	-5.65	-5.35	23 14	63
-30.375	-8.75	-2.65	-2.35	24 5	63
-7.37500000000001	-8.75	-2.65	-2.35	25 5	63
16.2083333333333	17.625	-3.65	-3.35	26 20	63
30.2083333333333	17.625	-3.65	-3.35	27 20	63
-136.888888888889	-135.972222222222	-6.65	-6.35	28 16	63
-122.888888888889	-135.972222222222	-6.65	-6.35	29 16	63
-144.888888888889	-136.888888888889	-7.65	-7.35	30 28	63
-128.888888888889	-136.888888888889	-7.65	-7.35	31 28	63
-39.1666666666667	-49.7916666666667	-4.65	-4.35	32 11	63
-24.1666666666667	-49.7916666666667	-4.65	-4.35	33 11	63
-153.638888888889	-144.888888888889	-8.65	-8.35	34 30	63
-138.638888888889	-144.888888888889	-8.65	-8.35	35 30	63
-154.138888888889	-153.638888888889	-9.65	-9.35	36 34	63
-140.138888888889	-153.638888888889	-9.65	-9.35	37 34	63
48.2083333333333	36.625	-3.65	-3.35	38 21	63
65.2083333333333	36.625	-3.65	-3.35	39 21	63
-126.638888888889	-128.888888888889	-8.65	-8.35	40 31	63
-114.638888888889	-128.888888888889	-8.65	-8.35	41 31	63
-24.9722222222222	-39.1666666666667	-5.65	-5.35	42 32	63
-6.97222222222223	-39.1666666666667	-5.65	-5.35	43 32	63
-78.9722222222223	-69.1666666666667	-5.65	-5.35	44 18	63
-66.9722222222223	-69.1666666666667	-5.65	-5.35	45 18	63
-84.8888888888889	-78.9722222222223	-6.65	-6.35	46 44	63
-70.8888888888889	-78.9722222222223	-6.65	-6.35	47 44	63
42.9583333333333	48.2083333333333	-4.65	-4.35	48 38	63
60.9583333333333	48.2083333333333	-4.65	-4.35	49 38	63
34.0277777777778	42.9583333333333	-5.65	-5.35	50 48	63
51.0277777777778	42.9583333333333	-5.65	-5.35	51 48	63
48.625	23.25	-2.65	-2.35	52 9	63
60.625	23.25	-2.65	-2.35	53 9	63
-54.9722222222222	-54.1666666666667	-5.65	-5.35	54 19	63
-42.9722222222222	-54.1666666666667	-5.65	-5.35	55 19	63
-165.888888888889	-154.972222222222	-6.65	-6.35	56 23	63
-150.888888888889	-154.972222222222	-6.65	-6.35	57 23	63
-37.7916666666667	-30.375	-3.65	-3.35	58 24	63
-25.7916666666667	-30.375	-3.65	-3.35	59 24	63
-198.888888888889	-171.972222222222	-6.65	-6.35	60 22	63
-180.888888888889	-171.972222222222	-6.65	-6.35	61 22	63
27.0277777777778	34.0277777777778	-6.65	-6.35	62 50	63
41.0277777777778	34.0277777777778	-6.65	-6.35	63 50	63
-96.1666666666667	-82.7916666666667	-4.65	-4.35	64 13	63
-84.1666666666667	-82.7916666666667	-4.65	-4.35	65 13	63
-162.638888888889	-154.138888888889	-10.65	-10.35	66 36	63
-145.638888888889	-154.138888888889	-10.65	-10.35	67 36	63
-58.8888888888889	-66.9722222222223	-6.65	-6.35	68 45	63
-46.8888888888889	-66.9722222222223	-6.65	-6.35	69 45	63
-90.8888888888889	-84.8888888888889	-7.65	-7.35	70 46	63
-78.8888888888889	-84.8888888888889	-7.65	-7.35	71 46	63
-30.9722222222222	-24.9722222222222	-6.65	-6.35	72 42	63
-18.9722222222222	-24.9722222222222	-6.65	-6.35	73 42	63
63.0277777777778	60.9583333333333	-5.65	-5.35	74 49	63
75.0277777777778	60.9583333333333	-5.65	-5.35	75 49	63
-207.388888888889	-198.888888888889	-7.65	-7.35	76 60	63
-190.388888888889	-198.888888888889	-7.65	-7.35	77 60	63
-216.638888888889	-207.388888888889	-8.65	-8.35	78 76	63
-202.638888888889	-207.388888888889	-8.65	-8.35	79 76	63
-210.138888888889	-202.638888888889	-9.65	-9.35	80 79	63
-192.138888888889	-202.638888888889	-9.65	-9.35	81 79	63
-104.972222222222	-84.1666666666667	-5.65	-5.35	82 65	63
-90.9722222222222	-84.1666666666667	-5.65	-5.35	83 65	63
21.0277777777778	27.0277777777778	-7.65	-7.35	84 62	63
33.0277777777778	27.0277777777778	-7.65	-7.35	85 62	63
-13.7916666666667	-7.37500000000001	-3.65	-3.35	86 25	63
1.20833333333333	-7.37500000000001	-3.65	-3.35	87 25	63
-110.888888888889	-104.972222222222	-6.65	-6.35	88 82	63
-98.8888888888889	-104.972222222222	-6.65	-6.35	89 82	63
-172.388888888889	-165.888888888889	-7.65	-7.35	90 56	63
-159.388888888889	-165.888888888889	-7.65	-7.35	91 56	63
72.9583333333333	65.2083333333333	-4.65	-4.35	92 39	63
84.9583333333333	65.2083333333333	-4.65	-4.35	93 39	63
5.02777777777777	-24.1666666666667	-5.65	-5.35	94 33	63
17.0277777777778	-24.1666666666667	-5.65	-5.35	95 33	63
12.9583333333333	30.2083333333333	-4.65	-4.35	96 27	63
24.9583333333333	30.2083333333333	-4.65	-4.35	97 27	63
-185.638888888889	-172.388888888889	-8.65	-8.35	98 90	63
-168.638888888889	-172.388888888889	-8.65	-8.35	99 90	63
-180.138888888889	-185.638888888889	-9.65	-9.35	100 98	63
-168.138888888889	-185.638888888889	-9.65	-9.35	101 98	63
-175.138888888889	-162.638888888889	-11.65	-11.35	102 66	63
-150.138888888889	-162.638888888889	-11.65	-11.35	103 66	63
-181.138888888889	-175.138888888889	-12.65	-12.35	104 102	63
-169.138888888889	-175.138888888889	-12.65	-12.35	105 102	63
-216.138888888889	-210.138888888889	-10.65	-10.35	106 80	63
-204.138888888889	-210.138888888889	-10.65	-10.35	107 80	63
-11.0416666666667	1.20833333333333	-4.65	-4.35	108 87	63
0.958333333333329	1.20833333333333	-4.65	-4.35	109 87	63
-156.138888888889	-150.138888888889	-12.65	-12.35	110 103	63
-144.138888888889	-150.138888888889	-12.65	-12.35	111 103	63
-244.138888888889	-216.638888888889	-9.65	-9.35	114 78	63
-228.138888888889	-216.638888888889	-9.65	-9.35	115 78	63
-250.138888888889	-244.138888888889	-10.65	-10.35	116 114	63
-238.138888888889	-244.138888888889	-10.65	-10.35	117 114	63
-9	0	-0.65	-0.35	2 1	64
9	0	-0.65	-0.35	3 1	64
-20.75	-9	-1.65	-1.35	4 2	64
-8.75	-9	-1.65	-1.35	5 2	64
-72.375	-20.75	-2.65	-2.35	6 4	64
-53.375	-20.75	-2.65	-2.35	7 4	64
6.25	9	-1.65	-1.35	8 3	64
23.25	9	-1.65	-1.35	9 3	64
-64.7916666666667	-53.375	-3.65	-3.35	10 7	64
-49.7916666666667	-53.375	-3.65	-3.35	11 7	64
-104.791666666667	-72.375	-3.65	-3.35	12 6	64
-82.7916666666667	-72.375	-3.65	-3.35	13 6	64
-127.166666666667	-104.791666666667	-4.65	-4.35	14 12	64
-110.166666666667	-104.791666666667	-4.65	-4.35	15 12	64
-135.972222222222	-110.166666666667	-5.65	-5.35	16 15	64
-118.972222222222	-110.166666666667	-5.65	-5.35	17 15	64
-69.1666666666667	-64.7916666666667	-4.65	-4.35	18 10	64
-54.1666666666667	-64.7916666666667	-4.65	-4.35	19 10	64
17.625	6.25	-2.65	-2.35	20 8	64
36.625	6.25	-2.65	-2.35	21 8	64
-171.972222222222	-127.166666666667	-5.65	-5.35	22 14	64
-154.972222222222	-127.166666666667	-5.65	-5.35	23 14	64
-30.375	-8.75	-2.65	-2.35	24 5	64
-7.37500000000001	-8.75	-2.65	-2.35	25 5	64
16.2083333333333	17.625	-3.65	-3.35	26 20	64
30.2083333333333	17.625	-3.65	-3.35	27 20	64
-136.888888888889	-135.972222222222	-6.65	-6.35	28 16	64
-122.888888888889	-135.972222222222	-6.65	-6.35	29 16	64
-144.888888888889	-136.888888888889	-7.65	-7.35	30 28	64
-128.888888888889	-136.888888888889	-7.65	-7.35	31 28	64
-39.1666666666667	-49.7916666666667	-4.65	-4.35	32 11	64
-24.1666666666667	-49.7916666666667	-4.65	-4.35	33 11	64
-153.638888888889	-144.888888888889	-8.65	-8.35	34 30	64
-138.638888888889	-144.888888888889	-8.65	-8.35	35 30	64
-154.638888888889	-153.638888888889	-9.65	-9.35	36 34	64
-140.638888888889	-153.638888888889	-9.65	-9.35	37 34	64
48.2083333333333	36.625	-3.65	-3.35	38 21	64
65.2083333333333	36.625	-3.65	-3.35	39 21	64
-126.638888888889	-128.888888888889	-8.65	-8.35	40 31	64
-114.638888888889	-128.888888888889	-8.65	-8.35	41 31	64
-24.9722222222222	-39.1666666666667	-5.65	-5.35	42 32	64
-6.97222222222223	-39.1666666666667	-5.65	-5.35	43 32	64
-78.9722222222223	-69.1666666666667	-5.65	-5.35	44 18	64
-66.9722222222223	-69.1666666666667	-5.65	-5.35	45 18	64
-84.8888888888889	-78.9722222222223	-6.65	-6.35	46 44	64
-70.8888888888889	-78.9722222222223	-6.65	-6.35	47 44	64
42.9583333333333	48.2083333333333	-4.65	-4.35	48 38	64
60.9583333333333	48.2083333333333	-4.65	-4.35	49 38	64
34.0277777777778	42.9583333333333	-5.65	-5.35	50 48	64
51.0277777777778	42.9583333333333	-5.65	-5.35	51 48	64
48.625	23.25	-2.65	-2.35	52 9	64
60.625	23.25	-2.65	-2.35	53 9	64
-54.9722222222222	-54.1666666666667	-5.65	-5.35	54 19	64
-42.9722222222222	-54.1666666666667	-5.65	-5.35	55 19	64
-165.888888888889	-154.972222222222	-6.65	-6.35	56 23	64
-150.888888888889	-154.972222222222	-6.65	-6.35	57 23	64
-37.7916666666667	-30.375	-3.65	-3.35	58 24	64
-25.7916666666667	-30.375	-3.65	-3.35	59 24	64
-198.888888888889	-171.972222222222	-6.65	-6.35	60 22	64
-180.888888888889	-171.972222222222	-6.65	-6.35	61 22	64
27.0277777777778	34.0277777777778	-6.65	-6.35	62 50	64
41.0277777777778	34.0277777777778	-6.65	-6.35	63 50	64
-96.1666666666667	-82.7916666666667	-4.65	-4.35	64 13	64
-84.1666666666667	-82.7916666666667	-4.65	-4.35	65 13	64
-163.138888888889	-154.638888888889	-10.65	-10.35	66 36	64
-146.138888888889	-154.638888888889	-10.65	-10.35	67 36	64
-58.8888888888889	-66.9722222222223	-6.65	-6.35	68 45	64
-46.8888888888889	-66.9722222222223	-6.65	-6.35	69 45	64
-90.8888888888889	-84.8888888888889	-7.65	-7.35	70 46	64
-78.8888888888889	-84.8888888888889	-7.65	-7.35	71 46	64
-30.9722222222222	-24.9722222222222	-6.65	-6.35	72 42	64
-18.9722222222222	-24.9722222222222	-6.65	-6.35	73 42	64
63.0277777777778	60.9583333333333	-5.65	-5.35	74 49	64
75.0277777777778	60.9583333333333	-5.65	-5.35	75 49	64
-207.388888888889	-198.888888888889	-7.65	-7.35	76 60	64
-190.388888888889	-198.888888888889	-7.65	-7.35	77 60	64
-216.638888888889	-207.388888888889	-8.65	-8.35	78 76	64
-202.638888888889	-207.388888888889	-8.65	-8.35	79 76	64
-210.638888888889	-202.638888888889	-9.65	-9.35	80 79	64
-192.638888888889	-202.638888888889	-9.65	-9.35	81 79	64
-104.972222222222	-84.1666666666667	-5.65	-5.35	82 65	64
-90.9722222222222	-84.1666666666667	-5.65	-5.35	83 65	64
21.0277777777778	27.0277777777778	-7.65	-7.35	84 62	64
33.0277777777778	27.0277777777778	-7.65	-7.35	85 62	64
-13.7916666666667	-7.37500000000001	-3.65	-3.35	86 25	64
1.20833333333333	-7.37500000000001	-3.65	-3.35	87 25	64
-110.888888888889	-104.972222222222	-6.65	-6.35	88 82	64
-98.8888888888889	-104.972222222222	-6.65	-6.35	89 82	64
-172.388888888889	-165.888888888889	-7.65	-7.35	90 56	64
-159.388888888889	-165.888888888889	-7.65	-7.35	91 56	64
72.9583333333333	65.2083333333333	-4.65	-4.35	92 39	64
84.9583333333333	65.2083333333333	-4.65	-4.35	93 39	64
5.02777777777777	-24.1666666666667	-5.65	-5.35	94 33	64
17.0277777777778	-24.1666666666667	-5.65	-5.35	95 33	64
12.9583333333333	30.2083333333333	-4.65	-4.35	96 27	64
24.9583333333333	30.2083333333333	-4.65	-4.35	97 27	64
-185.638888888889	-172.388888888889	-8.65	-8.35	98 90	64
-168.638888888889	-172.388888888889	-8.65	-8.35	99 90	64
-180.638888888889	-185.638888888889	-9.65	-9.35	100 98	64
-168.638888888889	-185.638888888889	-9.65	-9.35	101 98	64
-175.638888888889	-163.138888888889	-11.65	-11.35	102 66	64
-150.638888888889	-163.138888888889	-11.65	-11.35	103 66	64
-181.638888888889	-175.638888888889	-12.65	-12.35	104 102	64
-169.638888888889	-175.638888888889	-12.65	-12.35	105 102	64
-216.638888888889	-210.638888888889	-10.65	-10.35	106 80	64
-204.638888888889	-210.638888888889	-10.65	-10.35	107 80	64
-11.0416666666667	1.20833333333333	-4.65	-4.35	108 87	64
0.958333333333329	1.20833333333333	-4.65	-4.35	109 87	64
-156.638888888889	-150.638888888889	-12.65	-12.35	110 103	64
-144.638888888889	-150.638888888889	-12.65	-12.35	111 103	64
-240.638888888889	-216.638888888889	-9.65	-9.35	114 78	64
-228.638888888889	-216.638888888889	-9.65	-9.35	115 78	64
-9	0	-0.65	-0.35	2 1	65
9	0	-0.65	-0.35	3 1	65
-20.75	-9	-1.65	-1.35	4 2	65
-8.75	-9	-1.65	-1.35	5 2	65
-72.375	-20.75	-2.65	-2.35	6 4	65
-53.375	-20.75	-2.65	-2.35	7 4	65
6.25	9	-1.65	-1.35	8 3	65
23.25	9	-1.65	-1.35	9 3	65
-64.7916666666667	-53.375	-3.65	-3.35	10 7	65
-49.7916666666667	-53.375	-3.65	-3.35	11 7	65
-104.791666666667	-72.375	-3.65	-3.35	12 6	65
-82.7916666666667	-72.375	-3.65	-3.35	13 6	65
-127.166666666667	-104.791666666667	-4.65	-4.35	14 12	65
-110.166666666667	-104.791666666667	-4.65	-4.35	15 12	65
-135.972222222222	-110.166666666667	-5.65	-5.35	16 15	65
-118.972222222222	-110.166666666667	-5.65	-5.35	17 15	65
-69.1666666666667	-64.7916666666667	-4.65	-4.35	18 10	65
-54.1666666666667	-64.7916666666667	-4.65	-4.35	19 10	65
17.625	6.25	-2.65	-2.35	20 8	65
36.625	6.25	-2.65	-2.35	21 8	65
-171.972222222222	-127.166666666667	-5.65	-5.35	22 14	65
-154.972222222222	-127.166666666667	-5.65	-5.35	23 14	65
-30.375	-8.75	-2.65	-2.35	24 5	65
-7.37500000000001	-8.75	-2.65	-2.35	25 5	65
16.2083333333333	17.625	-3.65	-3.35	26 20	65
30.2083333333333	17.625	-3.65	-3.35	27 20	65
-136.888888888889	-135.972222222222	-6.65	-6.35	28 16	65
-122.888888888889	-135.972222222222	-6.65	-6.35	29 16	65
-144.888888888889	-136.888888888889	-7.65	-7.35	30 28	65
-128.888888888889	-136.888888888889	-7.65	-7.35	31 28	65
-39.1666666666667	-49.7916666666667	-4.65	-4.35	32 11	65
-24.1666666666667	-49.7916666666667	-4.65	-4.35	33 11	65
-153.888888888889	-144.888888888889	-8.65	-8.35	34 30	65
-138.888888888889	-144.888888888889	-8.65	-8.35	35 30	65
-160.888888888889	-153.888888888889	-9.65	-9.35	36 34	65
-146.888888888889	-153.888888888889	-9.65	-9.35	37 34	65
48.2083333333333	36.625	-3.65	-3.35	38 21	65
65.2083333333333	36.625	-3.65	-3.35	39 21	65
-126.888888888889	-128.888888888889	-8.65	-8.35	40 31	65
-114.888888888889	-128.888888888889	-8.65	-8.35	41 31	65
-24.9722222222222	-39.1666666666667	-5.65	-5.35	42 32	65
-6.97222222222223	-39.1666666666667	-5.65	-5.35	43 32	65
-78.9722222222223	-69.1666666666667	-5.65	-5.35	44 18	65
-66.9722222222223	-69.1666666666667	-5.65	-5.35	45 18	65
-84.8888888888889	-78.9722222222223	-6.65	-6.35	46 44	65
